datetime,RH,tempC,SampleNumber,DIY_CH4,LGR_CH4,LGR_CO2,LGR_CH4d,LGR_CO2d
2023-08-03T13:07:13Z,NA,NA,NA,NA,8.47023,444.522,8.69431,456.282
2023-08-03T13:07:14Z,NA,NA,NA,NA,8.50882,440.75,8.73465,452.448
2023-08-03T13:07:15Z,NA,NA,NA,NA,8.54401,448.493,8.77141,460.43
2023-08-03T13:07:16Z,NA,NA,NA,NA,8.55656,442.966,8.78379,454.73
2023-08-03T13:07:17Z,NA,NA,NA,NA,8.56482,449.253,8.79305,461.225
2023-08-03T13:07:18Z,NA,NA,NA,NA,8.58492,444.147,8.81181,455.885
2023-08-03T13:07:19Z,NA,NA,NA,NA,8.6199,448.358,8.8489,460.269
2023-08-03T13:07:20Z,NA,NA,NA,NA,8.64657,447.375,8.87627,459.259
2023-08-03T13:07:21Z,NA,NA,NA,NA,8.68108,452.594,8.91139,464.601
2023-08-03T13:07:22Z,NA,NA,NA,NA,8.71736,447.563,8.94937,459.475
2023-08-03T13:07:23Z,NA,NA,NA,NA,8.76366,442.09,8.997,453.861
2023-08-03T13:07:24Z,NA,NA,NA,NA,8.80623,451.306,9.04112,463.344
2023-08-03T13:07:25Z,NA,NA,NA,NA,8.81987,443.525,9.05609,455.404
2023-08-03T13:07:26Z,NA,NA,NA,NA,8.83494,448.904,9.07168,460.933
2023-08-03T13:07:27Z,NA,NA,NA,NA,8.85593,452.628,9.09307,464.748
2023-08-03T13:07:28Z,NA,NA,NA,NA,8.87054,443.887,9.10786,455.763
2023-08-03T13:07:29Z,NA,NA,NA,NA,8.87539,442.521,9.11175,454.305
2023-08-03T13:07:30Z,NA,NA,NA,NA,8.86571,440.629,9.1024,452.393
2023-08-03T13:07:31Z,NA,NA,NA,NA,8.84477,450.253,9.08091,462.274
2023-08-03T13:07:32Z,NA,NA,NA,NA,8.79328,444.477,9.02745,456.313
2023-08-03T13:07:33Z,NA,NA,NA,NA,8.7365,449.89,8.97042,461.936
2023-08-03T13:07:34Z,NA,NA,NA,NA,8.68898,450.914,8.92146,462.978
2023-08-03T13:07:35Z,NA,NA,NA,NA,8.65564,455.054,8.88649,467.19
2023-08-03T13:07:36Z,NA,NA,NA,NA,8.62966,449.481,8.85987,461.472
2023-08-03T13:07:37Z,NA,NA,NA,NA,8.62495,444.865,8.85528,456.745
2023-08-03T13:07:38Z,NA,NA,NA,NA,8.63372,450.493,8.86419,462.519
2023-08-03T13:07:39Z,NA,NA,NA,NA,8.64512,446.74,8.87573,458.657
2023-08-03T13:07:40Z,NA,NA,NA,NA,8.68001,446.946,8.91054,458.816
2023-08-03T13:07:41Z,NA,NA,NA,NA,8.70845,442.973,8.94009,454.755
2023-08-03T13:07:42Z,NA,NA,NA,NA,8.72299,445.132,8.95523,456.984
2023-08-03T13:07:43Z,NA,NA,NA,NA,8.7857,452.135,9.01977,464.181
2023-08-03T13:07:44Z,NA,NA,NA,NA,8.83817,441.637,9.07249,453.346
2023-08-03T13:07:45Z,NA,NA,NA,NA,8.89908,450.354,9.13645,462.366
2023-08-03T13:07:46Z,NA,NA,NA,NA,8.94463,446.747,9.18241,458.623
2023-08-03T13:07:47Z,NA,NA,NA,NA,8.95865,445.838,9.19737,457.718
2023-08-03T13:07:48Z,NA,NA,NA,NA,8.95181,448.949,9.18974,460.882
2023-08-03T13:07:49Z,NA,NA,NA,NA,8.93055,446.833,9.16765,458.696
2023-08-03T13:07:50Z,NA,NA,NA,NA,8.89467,444.825,9.1297,456.578
2023-08-03T13:07:51Z,NA,NA,NA,NA,8.86517,450.37,9.10026,462.313
2023-08-03T13:07:52Z,NA,NA,NA,NA,8.83674,450.089,9.07095,462.018
2023-08-03T13:07:53Z,NA,NA,NA,NA,8.83349,442.427,9.06673,454.109
2023-08-03T13:07:54Z,NA,NA,NA,NA,8.82699,450.198,9.05973,462.069
2023-08-03T13:07:55Z,NA,NA,NA,NA,8.81869,449.335,9.05234,461.24
2023-08-03T13:07:56Z,NA,NA,NA,NA,8.81199,454.213,9.04535,466.242
2023-08-03T13:07:57Z,NA,NA,NA,NA,8.77349,446.828,9.00637,458.689
2023-08-03T13:07:58Z,NA,NA,NA,NA,8.74008,444.898,8.97197,456.702
2023-08-03T13:07:59Z,NA,NA,NA,NA,8.71826,452.169,8.94852,464.112
2023-08-03T13:08:00Z,NA,NA,NA,NA,8.69109,445.771,8.9201,457.517
2023-08-03T13:08:01Z,NA,NA,NA,NA,8.66198,445.347,8.89074,457.109
2023-08-03T13:08:02Z,NA,NA,NA,NA,8.62141,448.789,8.84909,460.641
2023-08-03T13:08:03Z,NA,NA,NA,NA,8.56925,443.822,8.79504,455.515
2023-08-03T13:08:04Z,NA,NA,NA,NA,8.52621,447.202,8.75132,459.01
2023-08-03T13:08:05Z,NA,NA,NA,NA,8.48915,456.502,8.71366,468.574
2023-08-03T13:08:06Z,NA,NA,NA,NA,8.43441,441.422,8.65751,453.097
2023-08-03T13:08:07Z,NA,NA,NA,NA,8.37481,442.645,8.59657,454.366
2023-08-03T13:08:08Z,NA,NA,NA,NA,8.29699,448.803,8.5172,460.715
2023-08-03T13:08:09Z,NA,NA,NA,NA,8.22894,447.74,8.44628,459.566
2023-08-03T13:08:10Z,NA,NA,NA,NA,8.1886,451.157,8.40534,463.099
2023-08-03T13:08:11Z,NA,NA,NA,NA,8.15907,449.097,8.37508,460.986
2023-08-03T13:08:12Z,NA,NA,NA,NA,8.12976,448.933,8.34468,460.801
2023-08-03T13:08:13Z,NA,NA,NA,NA,8.1088,450.398,8.32292,462.291
2023-08-03T13:08:14Z,NA,NA,NA,NA,8.08416,443.813,8.29854,455.582
2023-08-03T13:08:15Z,NA,NA,NA,NA,8.04765,453.34,8.26175,465.4
2023-08-03T13:08:16Z,NA,NA,NA,NA,8.01289,451.023,8.22547,462.988
2023-08-03T13:08:17Z,NA,NA,NA,NA,7.9747,448.425,8.1868,460.352
2023-08-03T13:08:18Z,NA,NA,NA,NA,7.94914,450.998,8.16049,462.989
2023-08-03T13:08:19Z,NA,NA,NA,NA,7.91167,446.652,8.12195,458.523
2023-08-03T13:08:20Z,NA,NA,NA,NA,7.87179,452.285,8.08038,464.27
2023-08-03T13:08:21Z,NA,NA,NA,NA,7.83542,450.46,8.04252,462.366
2023-08-03T13:08:22Z,NA,NA,NA,NA,7.81576,449.591,8.02388,461.563
2023-08-03T13:08:23Z,NA,NA,NA,NA,7.79668,455.97,8.00258,468.012
2023-08-03T13:08:24Z,NA,NA,NA,NA,7.78011,456.689,7.98608,468.779
2023-08-03T13:08:25Z,NA,NA,NA,NA,7.73281,447.572,7.93866,459.486
2023-08-03T13:08:26Z,NA,NA,NA,NA,7.70996,446.238,7.91464,458.084
2023-08-03T13:08:27Z,NA,NA,NA,NA,7.6779,449.678,7.88237,461.653
2023-08-03T13:08:28Z,NA,NA,NA,NA,7.65224,448.451,7.85467,460.314
2023-08-03T13:08:29Z,NA,NA,NA,NA,7.61761,445.862,7.81935,457.67
2023-08-03T13:08:30Z,NA,NA,NA,NA,7.58009,447.149,7.78026,458.958
2023-08-03T13:08:31Z,NA,NA,NA,NA,7.54011,449.248,7.73897,461.096
2023-08-03T13:08:32Z,NA,NA,NA,NA,7.47991,457.357,7.67694,469.404
2023-08-03T13:08:33Z,NA,NA,NA,NA,7.42525,444.617,7.62062,456.315
2023-08-03T13:08:34Z,NA,NA,NA,NA,7.38432,451.435,7.57809,463.281
2023-08-03T13:08:35Z,NA,NA,NA,NA,7.35124,457.856,7.54521,469.937
2023-08-03T13:08:36Z,NA,NA,NA,NA,7.30248,453.586,7.49595,465.603
2023-08-03T13:08:37Z,NA,NA,NA,NA,7.24836,447.7,7.43915,459.484
2023-08-03T13:08:38Z,NA,NA,NA,NA,7.18186,453.733,7.37133,465.703
2023-08-03T13:08:39Z,NA,NA,NA,NA,7.12712,455.343,7.3149,467.34
2023-08-03T13:08:40Z,NA,NA,NA,NA,7.06403,444.836,7.24922,456.498
2023-08-03T13:08:41Z,NA,NA,NA,NA,7.00013,452.398,7.18314,464.225
2023-08-03T13:08:42Z,NA,NA,NA,NA,6.93797,450.583,7.11993,462.401
2023-08-03T13:08:43Z,NA,NA,NA,NA,6.87352,451.104,7.05286,462.874
2023-08-03T13:08:44Z,NA,NA,NA,NA,6.81675,442.103,6.99499,453.663
2023-08-03T13:08:45Z,NA,NA,NA,NA,6.7728,458.447,6.95108,470.514
2023-08-03T13:08:46Z,NA,NA,NA,NA,6.7179,454.517,6.89363,466.406
2023-08-03T13:08:47Z,NA,NA,NA,NA,6.65504,451.76,6.83123,463.72
2023-08-03T13:08:48Z,NA,NA,NA,NA,6.62162,458.45,6.7957,470.503
2023-08-03T13:08:49Z,NA,NA,NA,NA,6.65172,448.997,6.82568,460.739
2023-08-03T13:08:49Z,NA,NA,NA,NA,6.72637,447.088,6.90248,458.793
2023-08-03T13:08:50Z,NA,NA,NA,NA,6.8118,451.459,6.99016,463.28
2023-08-03T13:08:51Z,NA,NA,NA,NA,6.84664,443.281,7.02634,454.915
2023-08-03T13:08:52Z,NA,NA,NA,NA,6.8433,441.379,7.02218,452.916
2023-08-03T13:08:53Z,NA,NA,NA,NA,6.79869,447.824,6.97666,459.547
2023-08-03T13:08:54Z,NA,NA,NA,NA,6.74012,449.384,6.91814,461.253
2023-08-03T13:08:55Z,NA,NA,NA,NA,6.68189,450.552,6.85866,462.472
2023-08-03T13:08:56Z,NA,NA,NA,NA,6.63135,447.447,6.80658,459.27
2023-08-03T13:08:57Z,NA,NA,NA,NA,6.61846,443.711,6.79373,455.462
2023-08-03T13:08:58Z,NA,NA,NA,NA,6.63747,446.958,6.81176,458.694
2023-08-03T13:08:59Z,NA,NA,NA,NA,6.70486,446.952,6.8824,458.787
2023-08-03T13:09:00Z,NA,NA,NA,NA,6.79909,439.104,6.97888,450.716
2023-08-03T13:09:01Z,NA,NA,NA,NA,6.9019,447.669,7.08352,459.449
2023-08-03T13:09:02Z,NA,NA,NA,NA,6.99507,442.756,7.17961,454.436
2023-08-03T13:09:03Z,NA,NA,NA,NA,7.10912,446.63,7.29672,458.416
2023-08-03T13:09:04Z,NA,NA,NA,NA,7.21165,456.877,7.40253,468.97
2023-08-03T13:09:05Z,NA,NA,NA,NA,7.31143,450.211,7.50432,462.089
2023-08-03T13:09:06Z,NA,NA,NA,NA,7.426,447.217,7.621,458.961
2023-08-03T13:09:07Z,NA,NA,NA,NA,7.51773,440.78,7.71652,452.436
2023-08-03T13:09:08Z,NA,NA,NA,NA,7.58764,445.704,7.78801,457.474
2023-08-03T13:09:09Z,NA,NA,NA,NA,7.63458,449.768,7.83604,461.636
2023-08-03T13:09:10Z,NA,NA,NA,NA,7.64733,452.281,7.84894,464.205
2023-08-03T13:09:11Z,NA,NA,NA,NA,7.63425,444.311,7.83553,456.025
2023-08-03T13:09:12Z,NA,NA,NA,NA,7.59657,449.946,7.79724,461.831
2023-08-03T13:09:13Z,NA,NA,NA,NA,7.53092,449.224,7.72983,461.09
2023-08-03T13:09:14Z,NA,NA,NA,NA,7.4755,450.608,7.67278,462.5
2023-08-03T13:09:15Z,NA,NA,NA,NA,7.42131,445.612,7.61656,457.335
2023-08-03T13:09:16Z,NA,NA,NA,NA,7.37702,449.482,7.57163,461.34
2023-08-03T13:09:17Z,NA,NA,NA,NA,7.32577,441.367,7.51893,453.005
2023-08-03T13:09:18Z,NA,NA,NA,NA,7.2764,449.794,7.46899,461.699
2023-08-03T13:09:19Z,NA,NA,NA,NA,7.21706,447.856,7.40792,459.7
2023-08-03T13:09:20Z,NA,NA,NA,NA,7.17177,454.764,7.36165,466.805
2023-08-03T13:09:21Z,NA,NA,NA,NA,7.12603,446.958,7.31433,458.769
2023-08-03T13:09:22Z,NA,NA,NA,NA,7.09265,446.34,7.27994,458.126
2023-08-03T13:09:23Z,NA,NA,NA,NA,7.05529,451.933,7.2417,463.873
2023-08-03T13:09:24Z,NA,NA,NA,NA,7.01384,447.113,7.19969,458.961
2023-08-03T13:09:25Z,NA,NA,NA,NA,6.9804,451.61,7.16509,463.559
2023-08-03T13:09:26Z,NA,NA,NA,NA,6.93237,451.845,7.11582,463.803
2023-08-03T13:09:27Z,NA,NA,NA,NA,6.86191,448.619,7.04406,460.528
2023-08-03T13:09:28Z,NA,NA,NA,NA,6.8031,451.083,6.98415,463.088
2023-08-03T13:09:29Z,NA,NA,NA,NA,6.7403,448.144,6.91837,459.984
2023-08-03T13:09:30Z,NA,NA,NA,NA,6.69979,448.421,6.87763,460.324
2023-08-03T13:09:31Z,NA,NA,NA,NA,6.66614,450.625,6.84249,462.546
2023-08-03T13:09:32Z,NA,NA,NA,NA,6.63452,449.281,6.81097,461.23
2023-08-03T13:09:33Z,NA,NA,NA,NA,6.59683,454.66,6.77212,466.742
2023-08-03T13:09:34Z,NA,NA,NA,NA,6.54951,445.496,6.72259,457.269
2023-08-03T13:09:35Z,NA,NA,NA,NA,6.50687,447.345,6.67935,459.203
2023-08-03T13:09:36Z,NA,NA,NA,NA,6.46154,451.71,6.63301,463.697
2023-08-03T13:09:37Z,NA,NA,NA,NA,6.4083,455.327,6.57951,467.492
2023-08-03T13:09:38Z,NA,NA,NA,NA,6.36045,452.687,6.53046,464.786
2023-08-03T13:09:39Z,NA,NA,NA,NA,6.3163,452.304,6.48535,464.409
2023-08-03T13:09:40Z,NA,NA,NA,NA,6.263,451.2,6.42964,463.206
2023-08-03T13:09:41Z,NA,NA,NA,NA,6.20919,450.659,6.37428,462.641
2023-08-03T13:09:42Z,NA,NA,NA,NA,6.14968,447.85,6.31351,459.781
2023-08-03T13:09:43Z,NA,NA,NA,NA,6.09651,446.513,6.25957,458.455
2023-08-03T13:09:44Z,NA,NA,NA,NA,6.05806,443.289,6.21899,455.065
2023-08-03T13:09:45Z,NA,NA,NA,NA,6.0232,447.225,6.1838,459.15
2023-08-03T13:09:46Z,NA,NA,NA,NA,5.99677,440.998,6.15688,452.772
2023-08-03T13:09:47Z,NA,NA,NA,NA,5.95806,451.463,6.11732,463.531
2023-08-03T13:09:48Z,NA,NA,NA,NA,5.92429,451.038,6.08309,463.128
2023-08-03T13:09:49Z,NA,NA,NA,NA,5.89531,448.175,6.05389,460.23
2023-08-03T13:09:50Z,NA,NA,NA,NA,5.86242,446.935,6.02005,458.952
2023-08-03T13:09:51Z,NA,NA,NA,NA,5.83384,448.335,5.99023,460.353
2023-08-03T13:09:52Z,NA,NA,NA,NA,5.80097,454.445,5.95633,466.615
2023-08-03T13:09:53Z,NA,NA,NA,NA,5.76102,447.949,5.9156,459.968
2023-08-03T13:09:54Z,NA,NA,NA,NA,5.72921,447.54,5.88305,459.557
2023-08-03T13:09:55Z,NA,NA,NA,NA,5.73034,449.474,5.8845,461.566
2023-08-03T13:09:56Z,NA,NA,NA,NA,5.76141,447.633,5.91633,459.67
2023-08-03T13:09:57Z,NA,NA,NA,NA,5.83345,449.103,5.99136,461.259
2023-08-03T13:09:58Z,NA,NA,NA,NA,5.95728,444.535,6.11805,456.532
2023-08-03T13:09:59Z,NA,NA,NA,NA,6.11269,442.372,6.27767,454.312
2023-08-03T13:10:00Z,NA,NA,NA,NA,6.3019,444.801,6.47047,456.699
2023-08-03T13:10:01Z,NA,NA,NA,NA,6.50739,444.261,6.68161,456.155
2023-08-03T13:10:02Z,NA,NA,NA,NA,6.69243,449.266,6.8729,461.381
2023-08-03T13:10:03Z,NA,NA,NA,NA,6.82906,442.06,7.01203,453.905
2023-08-03T13:10:04Z,NA,NA,NA,NA,6.91236,448.771,7.09751,460.792
2023-08-03T13:10:05Z,NA,NA,NA,NA,6.93364,449.204,7.11949,461.245
2023-08-03T13:10:06Z,NA,NA,NA,NA,6.92181,440.348,7.10736,452.152
2023-08-03T13:10:07Z,NA,NA,NA,NA,6.88349,450.058,7.06837,462.146
2023-08-03T13:10:08Z,NA,NA,NA,NA,6.82184,443.552,7.00546,455.491
2023-08-03T13:10:09Z,NA,NA,NA,NA,6.76046,454.711,6.94175,466.905
2023-08-03T13:10:10Z,NA,NA,NA,NA,6.70048,450.976,6.88046,463.089
2023-08-03T13:10:11Z,NA,NA,NA,NA,6.63947,448.963,6.81822,461.05
2023-08-03T13:10:12Z,NA,NA,NA,NA,6.59305,445.012,6.77011,456.963
2023-08-03T13:10:13Z,NA,NA,NA,NA,6.57562,444.344,6.75224,456.279
2023-08-03T13:10:14Z,NA,NA,NA,NA,6.55994,448.8,6.73563,460.82
2023-08-03T13:10:15Z,NA,NA,NA,NA,6.55044,440.305,6.72536,452.062
2023-08-03T13:10:16Z,NA,NA,NA,NA,6.5437,447.749,6.71862,459.717
2023-08-03T13:10:17Z,NA,NA,NA,NA,6.52924,445.089,6.7041,457.009
2023-08-03T13:10:18Z,NA,NA,NA,NA,6.48876,447.874,6.66315,459.911
2023-08-03T13:10:19Z,NA,NA,NA,NA,6.44692,449.739,6.62008,461.819
2023-08-03T13:10:20Z,NA,NA,NA,NA,6.39846,446.068,6.57003,458.03
2023-08-03T13:10:21Z,NA,NA,NA,NA,6.34858,454.728,6.51985,466.996
2023-08-03T13:10:22Z,NA,NA,NA,NA,6.28584,450.684,6.45447,462.774
2023-08-03T13:10:23Z,NA,NA,NA,NA,6.2284,446.207,6.39543,458.173
2023-08-03T13:10:24Z,NA,NA,NA,NA,6.1697,448.114,6.33511,460.127
2023-08-03T13:10:25Z,NA,NA,NA,NA,6.11827,446.622,6.28114,458.511
2023-08-03T13:10:26Z,NA,NA,NA,NA,6.07572,452.137,6.23873,464.268
2023-08-03T13:10:27Z,NA,NA,NA,NA,6.03734,454.774,6.19891,466.944
2023-08-03T13:10:28Z,NA,NA,NA,NA,5.99433,444.714,6.15551,456.671
2023-08-03T13:10:29Z,NA,NA,NA,NA,5.95529,451.425,6.11557,463.575
2023-08-03T13:10:30Z,NA,NA,NA,NA,5.91762,448.292,6.07566,460.265
2023-08-03T13:10:31Z,NA,NA,NA,NA,5.88254,452.689,6.04006,464.811
2023-08-03T13:10:32Z,NA,NA,NA,NA,5.84528,452.049,6.002,464.169
2023-08-03T13:10:33Z,NA,NA,NA,NA,5.8038,450.023,5.95972,462.112
2023-08-03T13:10:34Z,NA,NA,NA,NA,5.7729,448.385,5.92705,460.358
2023-08-03T13:10:35Z,NA,NA,NA,NA,5.72056,442.561,5.87328,454.375
2023-08-03T13:10:36Z,NA,NA,NA,NA,5.67026,444.2,5.82184,456.074
2023-08-03T13:10:37Z,NA,NA,NA,NA,5.61032,446.083,5.76021,458
2023-08-03T13:10:38Z,NA,NA,NA,NA,5.56256,447.732,5.71187,459.75
2023-08-03T13:10:39Z,NA,NA,NA,NA,5.52538,451.815,5.67408,463.974
2023-08-03T13:10:40Z,NA,NA,NA,NA,5.49118,449.43,5.6386,461.496
2023-08-03T13:10:41Z,NA,NA,NA,NA,5.45121,454.071,5.59777,466.279
2023-08-03T13:10:42Z,NA,NA,NA,NA,5.40911,451.158,5.55399,463.242
2023-08-03T13:10:43Z,NA,NA,NA,NA,5.36614,449.897,5.50925,461.895
2023-08-03T13:10:44Z,NA,NA,NA,NA,5.3232,452.086,5.4656,464.18
2023-08-03T13:10:45Z,NA,NA,NA,NA,5.28126,449.255,5.42252,461.272
2023-08-03T13:10:46Z,NA,NA,NA,NA,5.23678,449.819,5.37627,461.8
2023-08-03T13:10:47Z,NA,NA,NA,NA,5.20009,451.676,5.33939,463.775
2023-08-03T13:10:48Z,NA,NA,NA,NA,5.15646,453.931,5.2939,466.031
2023-08-03T13:10:49Z,NA,NA,NA,NA,5.11839,451.076,5.25493,463.109
2023-08-03T13:10:50Z,NA,NA,NA,NA,5.07546,447.694,5.2108,459.632
2023-08-03T13:10:51Z,NA,NA,NA,NA,5.03369,451.321,5.16826,463.386
2023-08-03T13:10:52Z,NA,NA,NA,NA,4.98859,452.64,5.1217,464.717
2023-08-03T13:10:53Z,NA,NA,NA,NA,4.94058,441.692,5.07158,453.403
2023-08-03T13:10:54Z,NA,NA,NA,NA,4.89498,455.478,5.02522,467.597
2023-08-03T13:10:55Z,NA,NA,NA,NA,4.85945,450.166,4.98849,462.12
2023-08-03T13:10:56Z,NA,NA,NA,NA,4.82353,447.142,4.95139,458.994
2023-08-03T13:10:57Z,NA,NA,NA,NA,4.78459,453.335,4.9117,465.378
2023-08-03T13:10:58Z,NA,NA,NA,NA,4.76219,446.308,4.88845,458.141
2023-08-03T13:10:59Z,NA,NA,NA,NA,4.74035,448.409,4.86616,460.31
2023-08-03T13:11:00Z,NA,NA,NA,NA,4.71873,443.504,4.84396,455.274
2023-08-03T13:11:01Z,NA,NA,NA,NA,4.69011,451.59,4.81463,463.58
2023-08-03T13:11:02Z,NA,NA,NA,NA,4.66932,452.195,4.79288,464.162
2023-08-03T13:11:03Z,NA,NA,NA,NA,4.64595,449.788,4.7689,461.691
2023-08-03T13:11:04Z,NA,NA,NA,NA,4.62289,447.019,4.74491,458.818
2023-08-03T13:11:05Z,NA,NA,NA,NA,4.59408,451.743,4.71559,463.692
2023-08-03T13:11:06Z,NA,NA,NA,NA,4.57161,453.095,4.69162,464.989
2023-08-03T13:11:07Z,NA,NA,NA,NA,4.54605,445.194,4.66612,456.953
2023-08-03T13:11:08Z,NA,NA,NA,NA,4.51878,448.887,4.63834,460.763
2023-08-03T13:11:09Z,NA,NA,NA,NA,4.50595,450.302,4.6245,462.15
2023-08-03T13:11:10Z,NA,NA,NA,NA,4.49249,449.912,4.61107,461.788
2023-08-03T13:11:11Z,NA,NA,NA,NA,4.48389,440.775,4.60214,452.4
2023-08-03T13:11:12Z,NA,NA,NA,NA,4.46007,451.422,4.57732,463.289
2023-08-03T13:11:13Z,NA,NA,NA,NA,4.41998,453.572,4.53603,465.481
2023-08-03T13:11:14Z,NA,NA,NA,NA,4.38563,450.777,4.50041,462.574
2023-08-03T13:11:15Z,NA,NA,NA,NA,4.35887,450.547,4.47351,462.396
2023-08-03T13:11:16Z,NA,NA,NA,NA,4.33223,450.235,4.44555,462.012
2023-08-03T13:11:17Z,NA,NA,NA,NA,4.31241,449.917,4.42535,461.7
2023-08-03T13:11:18Z,NA,NA,NA,NA,4.29579,450.554,4.40842,462.367
2023-08-03T13:11:19Z,NA,NA,NA,NA,4.28662,450.01,4.39908,461.817
2023-08-03T13:11:20Z,NA,NA,NA,NA,4.27839,441.394,4.39075,452.986
2023-08-03T13:11:21Z,NA,NA,NA,NA,4.26191,453.383,4.37369,465.274
2023-08-03T13:11:22Z,NA,NA,NA,NA,4.24339,453.016,4.35472,464.902
2023-08-03T13:11:23Z,NA,NA,NA,NA,4.21714,449.93,4.32725,461.678
2023-08-03T13:11:24Z,NA,NA,NA,NA,4.20093,455.049,4.3106,466.929
2023-08-03T13:11:25Z,NA,NA,NA,NA,4.18314,447.408,4.29225,459.078
2023-08-03T13:11:26Z,NA,NA,NA,NA,4.17251,445.628,4.28105,457.22
2023-08-03T13:11:27Z,NA,NA,NA,NA,4.16104,446.306,4.26972,457.963
2023-08-03T13:11:28Z,NA,NA,NA,NA,4.15695,455.423,4.26512,467.274
2023-08-03T13:11:29Z,NA,NA,NA,NA,4.14902,448.113,4.25749,459.828
2023-08-03T13:11:30Z,NA,NA,NA,NA,4.14941,449.711,4.25762,461.44
2023-08-03T13:11:31Z,NA,NA,NA,NA,4.13625,452.297,4.24392,464.071
2023-08-03T13:11:32Z,NA,NA,NA,NA,4.12166,454.942,4.22898,466.787
2023-08-03T13:11:33Z,NA,NA,NA,NA,4.10889,455.932,4.21615,467.834
2023-08-03T13:11:34Z,NA,NA,NA,NA,4.09332,454.452,4.19985,466.279
2023-08-03T13:11:35Z,NA,NA,NA,NA,4.07785,452.723,4.18352,464.455
2023-08-03T13:11:36Z,NA,NA,NA,NA,4.06232,453.468,4.16752,465.21
2023-08-03T13:11:37Z,NA,NA,NA,NA,4.05384,450.593,4.15901,462.283
2023-08-03T13:11:38Z,NA,NA,NA,NA,4.04553,449.808,4.15022,461.447
2023-08-03T13:11:39Z,NA,NA,NA,NA,4.03607,445.483,4.14092,457.056
2023-08-03T13:11:40Z,NA,NA,NA,NA,4.03695,456.258,4.14232,468.166
2023-08-03T13:11:41Z,NA,NA,NA,NA,4.04092,450.257,4.14574,461.937
2023-08-03T13:11:42Z,NA,NA,NA,NA,4.05184,453.501,4.15718,465.292
2023-08-03T13:11:43Z,NA,NA,NA,NA,4.06968,453.496,4.17523,465.258
2023-08-03T13:11:44Z,NA,NA,NA,NA,4.08166,449.888,4.18746,461.549
2023-08-03T13:11:45Z,NA,NA,NA,NA,4.08372,446.159,4.18964,457.731
2023-08-03T13:11:46Z,NA,NA,NA,NA,4.07545,450.119,4.18085,461.76
2023-08-03T13:11:47Z,NA,NA,NA,NA,4.07072,451.781,4.17602,463.467
2023-08-03T13:11:48Z,NA,NA,NA,NA,4.07346,451.49,4.17906,463.194
2023-08-03T13:11:49Z,NA,NA,NA,NA,4.07808,449.832,4.18386,461.501
2023-08-03T13:11:50Z,NA,NA,NA,NA,4.08216,442.179,4.18844,453.691
2023-08-03T13:11:51Z,NA,NA,NA,NA,4.07454,445.024,4.18022,456.567
2023-08-03T13:11:52Z,NA,NA,NA,NA,4.07569,452.061,4.18168,463.817
2023-08-03T13:11:52Z,NA,NA,NA,NA,4.08363,454.042,4.19017,465.888
2023-08-03T13:11:53Z,NA,NA,NA,NA,4.09274,446.812,4.19885,458.396
2023-08-03T13:11:54Z,NA,NA,NA,NA,4.10837,453.601,4.21502,465.376
2023-08-03T13:11:55Z,NA,NA,NA,NA,4.1266,449.299,4.23373,460.963
2023-08-03T13:11:56Z,NA,NA,NA,NA,4.13975,438.533,4.24665,449.857
2023-08-03T13:11:57Z,NA,NA,NA,NA,4.14159,449.23,4.24959,460.944
2023-08-03T13:11:58Z,NA,NA,NA,NA,4.13636,452.229,4.24453,464.055
2023-08-03T13:11:59Z,NA,NA,NA,NA,4.12258,450.279,4.23069,462.088
2023-08-03T13:12:00Z,NA,NA,NA,NA,4.10553,440.607,4.21308,452.15
2023-08-03T13:12:01Z,NA,NA,NA,NA,4.08966,445.558,4.1968,457.231
2023-08-03T13:12:02Z,NA,NA,NA,NA,4.07005,446.138,4.17706,457.868
2023-08-03T13:12:03Z,NA,NA,NA,NA,4.06049,451.245,4.16709,463.091
2023-08-03T13:12:04Z,NA,NA,NA,NA,4.05446,455.774,4.16057,467.702
2023-08-03T13:12:05Z,NA,NA,NA,NA,4.04404,448.77,4.14964,460.488
2023-08-03T13:12:06Z,NA,NA,NA,NA,4.02609,440.603,4.13187,452.179
2023-08-03T13:12:07Z,NA,NA,NA,NA,4.0149,447.055,4.12043,458.805
2023-08-03T13:12:08Z,NA,NA,NA,NA,4.0145,441.431,4.11985,453.015
2023-08-03T13:12:09Z,NA,NA,NA,NA,4.01489,456.823,4.12064,468.856
2023-08-03T13:12:10Z,NA,NA,NA,NA,4.01747,448.22,4.12313,460.007
2023-08-03T13:12:11Z,NA,NA,NA,NA,4.01335,439.284,4.119,450.848
2023-08-03T13:12:12Z,NA,NA,NA,NA,4.02439,448.856,4.13095,460.741
2023-08-03T13:12:13Z,NA,NA,NA,NA,4.03846,455.825,4.14477,467.825
2023-08-03T13:12:14Z,NA,NA,NA,NA,4.0509,452.884,4.15763,464.816
2023-08-03T13:12:15Z,NA,NA,NA,NA,4.07325,447.102,4.18071,458.897
2023-08-03T13:12:16Z,NA,NA,NA,NA,4.09658,445.451,4.20452,457.188
2023-08-03T13:12:17Z,NA,NA,NA,NA,4.14481,445.748,4.25443,457.537
2023-08-03T13:12:18Z,NA,NA,NA,NA,4.22167,450.438,4.33334,462.352
2023-08-03T13:12:19Z,NA,NA,NA,NA,4.32843,446.834,4.44293,458.655
